"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"time"
0,23442179907532;0,121673908864663;0,762173799911527;0,295641218881729;0,530375637015205;0,086001686132785;0,746100103844656;0,83514740178077;2017-03-06 00:00:00
0,242897036698292;0,119651456942911;0,739280310128494;0,305284291558801;0,517881222821232;0,0884073207112683;0,751173182120435;0,835841422907872;2017-03-06 00:20:00
0,23446330542921;0,13123448565111;0,732011922629046;0,316018454723393;0,524933612601862;0,0849753971915976;0,771395778440751;0,83083849697159;2017-03-06 00:40:00
0,232844845981321;0,13152418650385;0,727231218457672;0,315408365180673;0,531719654054835;0,0848618357935908;0,763017822344518;0,836999650629419;2017-03-06 01:00:00
0,234808750544891;0,131723946211887;0,721354632934208;0,327378228434425;0,535123262434561;0,0843177707578412;0,769462082086561;0,828190033734569;2017-03-06 01:20:00
0,230192730313799;0,128548703519156;0,705044604275192;0,31552799946229;0,521466477600752;0,0829211890550249;0,755100911813599;0,83140494908573;2017-03-06 01:40:00
0,226869988272834;0,116605303639058;0,698146249887192;0,307104153220608;0,53183271934883;0,0726820444851926;0,749916748808111;0,829484877296382;2017-03-06 02:00:00
0,218614206402322;0,123439098619381;0,689193603193054;0,317797392152989;0,539192974838265;0,0710646343850602;0,750039013446402;0,82157766474999;2017-03-06 02:20:00
0,226744341406522;0,125158729936395;0,676387655890057;0,330451564507395;0,550057801941613;0,0756473137200291;0,761597547713328;0,815576532314451;2017-03-06 02:40:00
0,21651931317472;0,142709007291578;0,662454172865462;0,332308289872977;0,531755828140175;0,083810366158884;0,774764345305151;0,817730328916655;2017-03-06 03:00:00
0,222490362772769;0,131612774139211;0,691311870476168;0,357633772530716;0,538492005648631;0,0920385846015648;0,777847878045072;0,829603876022671;2017-03-06 03:20:00
0,227458665877744;0,136285034494836;0,6772499581203;0,34931130609517;0,532943610089461;0,0879114524833367;0,795383383953129;0,82627838092019;2017-03-06 03:40:00
0,220860106431799;0,138054348964389;0,67822160404253;0,352500453675868;0,543177365848941;0,0873521359666753;0,792656624665886;0,830438582908412;2017-03-06 04:00:00
0,22284363159461;0,144459245122333;0,664709535333177;0,358444356895621;0,542455709408714;0,0882793010560535;0,799867528843508;0,8233272681821;2017-03-06 04:20:00
0,224111067915031;0,14473418222342;0,656855171109416;0,364188089257757;0,533759334566906;0,0864343377470173;0,784100772012012;0,824454078284067;2017-03-06 04:40:00
0,213745337332498;0,144628472072011;0,676079180681093;0,368506215727512;0,541235449728441;0,0899464267807476;0,807047184958011;0,823311934181233;2017-03-06 05:00:00
0,223939885789966;0,14749178706582;0,654885857125213;0,363410139230788;0,534403397874964;0,0918326581923783;0,7939694404043;0,827322342746473;2017-03-06 05:20:00
0,227624836081993;0,148771938073797;0,656799231996144;0,36767159172802;0,541710959144369;0,0900865995339202;0,797531689652246;0,814771410718916;2017-03-06 05:40:00
0,227788687325448;0,149020640016148;0,656629330484972;0,36001937385132;0,543322745725373;0,0924673202836526;0,799459444303113;0,823362312745762;2017-03-06 06:00:00
0,218894397308906;0,148007402842807;0,655270399773926;0,364300067457951;0,551505415275069;0,0926477480670099;0,800836006730395;0,823805450946491;2017-03-06 06:20:00
0,223920546317362;0,148486934293167;0,656414659590502;0,368368725680832;0,539057891469215;0,0956068728758641;0,799979307824538;0,825698780402308;2017-03-06 06:40:00
0,220213195318516;0,146128692598752;0,669175738113728;0,362938972258993;0,536823074281123;0,0913537096275576;0,793722748267607;0,822702118334279;2017-03-06 07:00:00
0,225740832607455;0,1420456421009;0,66464842785722;0,365168690826145;0,554394924980897;0,0947879901857895;0,793758718176107;0,822865023403596;2017-03-06 07:20:00
0,231656666806113;0,144042619098268;0,665168538170587;0,35735816881947;0,546604576293685;0,0917849490285185;0,786179806904398;0,820860732796618;2017-03-06 07:40:00
0,230214968202914;0,142958994794234;0,661775811009817;0,354500622308881;0,535117904187768;0,0931622701055973;0,777507394220349;0,81563648482536;2017-03-06 08:00:00
0,230973862569705;0,142791812877512;0,667232077344143;0,341594283054203;0,53600854431439;0,090556294312142;0,784193108211257;0,813070483322314;2017-03-06 08:20:00
0,235130921111438;0,139976921005392;0,689352469321473;0,32754901892918;0,555874302970643;0,0880177986214581;0,780198978404573;0,823683830384627;2017-03-06 08:40:00
0,237225586404548;0,132685586063187;0,692973593112767;0,31672016945949;0,539343142915955;0,0897252816680657;0,760373366598454;0,813797269340177;2017-03-06 09:00:00
0,242952010332048;0,130482533125219;0,692108330062812;0,294112930634751;0,550123688866135;0,086495211278921;0,732786205059211;0,81065216412397;2017-03-06 09:20:00
0,243234472088358;0,122329665919111;0,708868170173383;0,264728127027125;0,516932980271497;0,0907109913108916;0,733273380385173;0,811407283154566;2017-03-06 09:40:00
0,242171489227811;0,120744982599101;0,716198872909456;0,2525819325294;0,559117349419008;0,0848225832729799;0,721760045406399;0,800954178544637;2017-03-06 10:00:00
0,247234786615292;0,117307607010044;0,716499636438231;0,24743776273389;0,538886102219257;0,0835400241830057;0,722911009808463;0,797637144806865;2017-03-06 10:20:00
0,236683887737845;0,111247701853388;0,726252572667601;0,212054524651677;0,539613637921824;0,0908011978107109;0,696154327893966;0,797896909296267;2017-03-06 10:40:00
0,24712352178748;0,110822385921287;0,746866481738829;0,213176211989088;0,520711930234066;0,0803418472140998;0,693552445883172;0,796561201866864;2017-03-06 11:00:00
0,244565782007496;0,109233762264688;0,74239066640724;0,201862700788464;0,541377215534507;0,081973959905881;0,668389512800145;0,789195470130285;2017-03-06 11:20:00
0,237056077395352;0,101159247576206;0,743266725449848;0,184082127418511;0,536241726310969;0,0753762472491706;0,654131230468487;0,793625342187786;2017-03-06 11:40:00
0,251526857353302;0,101354787255814;0,749197108544884;0,18377269222114;0,537623923796441;0,0762977830975629;0,64836463287846;0,788143873765677;2017-03-06 12:00:00
0,244039943929457;0,0994293711654309;0,75209801534287;0,173887143083971;0,524179501212207;0,0761929049509113;0,645638267939781;0,781076770069842;2017-03-06 12:20:00
0,246458473474806;0,107002846469084;0,761797021383461;0,151570896209242;0,526293943952387;0,0785929748142755;0,626166720056599;0,780825672427669;2017-03-06 12:40:00
0,23711048509476;0,109460621770433;0,788753575073492;0,160166599419778;0,518970574846323;0,0772306043936043;0,60113956838454;0,784187146649446;2017-03-06 13:00:00
0,26408407192362;0,115591247904546;0,769907112551868;0,155559338798442;0,522198458496406;0,0810043199833687;0,624099433363032;0,792144033419045;2017-03-06 13:20:00
0,254705266752243;0,116235003974888;0,787781512649058;0,144787191613351;0,538396088984618;0,07843844936492;0,595383767732135;0,783618099960405;2017-03-06 13:40:00
0,269486544729033;0,107626232450621;0,796985053625396;0,140196589920484;0,531373200477184;0,079864254966834;0,605901936448035;0,793262227307426;2017-03-06 14:00:00
0,274972571895145;0,104513026404085;0,815503662111343;0,149251415651289;0,521118332531652;0,0769565800023847;0,576100719236913;0,783150922157064;2017-03-06 14:20:00
0,278834883222562;0,09949773612476;0,809168459889124;0,127487687653339;0,516823760700645;0,0794231932217686;0,574207387735572;0,756201465447192;2017-03-06 14:40:00
0,270251582475535;0,105198152150361;0,81401986319609;0,125773628124002;0,53070842188891;0,077549923571732;0,557211257150934;0,776218560200712;2017-03-06 15:00:00
0,275127769651704;0,09805913178503;0,821742533163714;0,117155622423288;0,51514462970092;0,0770141144904848;0,547269789928338;0,769188758330972;2017-03-06 15:20:00
0,274129640013259;0,0870683428763398;0,832086284324303;0,11786302938319;0,51651366117463;0,0749319985147974;0,541286379267364;0,76749408998993;2017-03-06 15:40:00
0,278649541663295;0,10025837435182;0,838085766487831;0,111719937837295;0,493716827753337;0,0771067737901205;0,528427639274951;0,75984211657189;2017-03-06 16:00:00
0,280561373111685;0,0917581542924078;0,820953615042569;0,110406073587877;0,521650758354165;0,0826769788306763;0,521996495217568;0,760164095972225;2017-03-06 16:20:00
0,281831669069634;0,0928865587602893;0,834879217585666;0,120062553430654;0,513511252056468;0,0878528209884928;0,5230901556496;0,761512883870546;2017-03-06 16:40:00
0,29446522549879;0,0930675430637028;0,848429848445131;0,112598750923272;0,508313511895812;0,0780834642552114;0,543702833805023;0,757368008126655;2017-03-06 17:00:00
0,291605357619847;0,0974378747350654;0,857294005101311;0,12572031536332;0,511618571406537;0,084019553883062;0,539583202384298;0,767908228500663;2017-03-06 17:20:00
0,308647039589305;0,0962403262818887;0,851476611987486;0,132437228675577;0,508354684320739;0,0857598642853582;0,54581222271395;0,774492258192013;2017-03-06 17:40:00
0,308327510764502;0,0981881168903862;0,848761007760198;0,13718506061137;0,517262749415384;0,0903863749106795;0,563515779605096;0,768642913798345;2017-03-06 18:00:00
0,302716124658214;0,094870403273009;0,820894533747192;0,14208481797167;0,498101828865921;0,087122347596968;0,541058723504564;0,774835278380093;2017-03-06 18:20:00
0,305270374022634;0,100558100080464;0,829190864135625;0,158497094321228;0,509336582876564;0,0897979651517546;0,572002746315292;0,77563811719849;2017-03-06 18:40:00
0,292109035291722;0,108150185262039;0,831368210606095;0,171027314929501;0,523131725932142;0,092262024173313;0,589720740346052;0,787856442437093;2017-03-06 19:00:00
0,296999114730581;0,103728652586157;0,836231473847316;0,170244359955598;0,517584027701299;0,0880960866415139;0,609189936444704;0,788184230531879;2017-03-06 19:20:00
0,330966814980273;0,10381370409278;0,831480801933104;0,195272426960786;0,518631324633934;0,0885211632582596;0,592432249326671;0,781632771360205;2017-03-06 19:40:00
0,296673333818518;0,104585998922163;0,828211356284374;0,182501666198056;0,517265033489431;0,0940464029713602;0,635773635202663;0,797112549823978;2017-03-06 20:00:00
0,304417757337924;0,107773769502043;0,830868995684099;0,207045159273797;0,50100628684711;0,0929878853567722;0,65103820799233;0,807423604828667;2017-03-06 20:20:00
0,316170212293595;0,110474104789431;0,822122766664526;0,212582500962511;0,518144244900543;0,0946005392839722;0,670615268456557;0,80751128140319;2017-03-06 20:40:00
0,309402856780638;0,11201776356065;0,828928896638426;0,222487283339627;0,525759352992401;0,0947784884414838;0,671722069709023;0,812002137459801;2017-03-06 21:00:00
0,307078370724229;0,11642330943007;0,82167061667425;0,231964911589314;0,517223500880336;0,0921621404702033;0,675893304090439;0,818994061984824;2017-03-06 21:20:00
0,30257003797469;0,114110820006037;0,825774665124927;0,233177671334179;0,52547494667058;0,0905753092894643;0,70340967471366;0,805676294946655;2017-03-06 21:40:00
0,309796299566437;0,118076130864872;0,808079732816368;0,2476282063422;0,519478827916659;0,0929252809216216;0,692353486026532;0,81650893144124;2017-03-06 22:00:00
0,310579265310126;0,116882091594048;0,796632697667962;0,244870585349285;0,527424046414049;0,0889946196948982;0,697660920729505;0,821906908672586;2017-03-06 22:20:00
0,314299177120985;0,120592797451306;0,798452771203939;0,250200171058195;0,521201613444347;0,0907590976228432;0,689261449854365;0,824915640292905;2017-03-06 22:40:00
0,304353125666886;0,116601042862984;0,783056633379972;0,267518916713221;0,521263473596472;0,0911027447472951;0,710933167637743;0,822778982227973;2017-03-06 23:00:00
0,302053757063012;0,128370797114803;0,744123818512255;0,267692142830281;0,518838242072616;0,0892736195783839;0,716336756517461;0,829049511886753;2017-03-06 23:20:00
0,319474070560508;0,138171600533991;0,726261318092799;0,281973181260319;0,506303045062229;0,0901645041165564;0,718245729312618;0,828651020353943;2017-03-06 23:40:00
0,302294689638328;0,161098117823282;0,6958055839089;0,28693170616207;0,518361647044302;0,0905091538457052;0,725233204223565;0,831223479818022;2017-03-07 00:00:00
0,311586299241163;0,176864996563072;0,669344222305349;0,295752737177809;0,512148341251143;0,0912203292287505;0,720217102417614;0,824118337788245;2017-03-07 00:20:00
0,307408775162834;0,194785626766748;0,650563164177986;0,309107591938762;0,509445584359155;0,0900953510001492;0,727293072551255;0,828641102248209;2017-03-07 00:40:00
0,309626868779181;0,216999545107898;0,641485244187166;0,303655116884359;0,498489846571726;0,0907739983237656;0,724945099347919;0,822064426202123;2017-03-07 01:00:00
0,316498777621391;0,232144326645479;0,627432277403647;0,312622429513142;0,50868221854108;0,0932758906432993;0,719390789094755;0,822964713799405;2017-03-07 01:20:00
0,31592811551074;0,254948360844887;0,617892263808922;0,303934894615168;0,514801772159429;0,0940495042718392;0,701916770272769;0,815077639305923;2017-03-07 01:40:00
0,322540123405435;0,259073675232318;0,604949782365319;0,320228873349568;0,50588772777461;0,098266512609912;0,704507533806899;0,824802438847684;2017-03-07 02:00:00
0,319842258119294;0,276696005322981;0,590698626221185;0,317830358729026;0,509708821233941;0,100453976673619;0,697146850512025;0,818496717868776;2017-03-07 02:20:00
0,32354635822395;0,290625960125385;0,578640396247151;0,318768652644618;0,500656662989548;0,105446729265356;0,701569218532568;0,812060954181903;2017-03-07 02:40:00
0,314021091282165;0,298465073651948;0,563066626505731;0,294622800313198;0,494174133243572;0,10397445012345;0,667807278245338;0,79030949979236;2017-03-07 03:00:00
0,320308044796404;0,313220938780712;0,526877912734814;0,319258538754575;0,501374058379048;0,104308855156805;0,67413330962589;0,770563420762723;2017-03-07 03:20:00
0,311611305342497;0,335824523138762;0,535080780705673;0,31958096857074;0,50042053312879;0,111167849429115;0,690397307241934;0,801357539240114;2017-03-07 03:40:00
0,326492728901163;0,352057940731685;0,520169229748816;0,324521199495248;0,50270850779472;0,114777738210727;0,671773658758794;0,79879967805957;2017-03-07 04:00:00
0,317659684689387;0,372982911860588;0,514092295524981;0,318034200261169;0,506085700669859;0,11696970087251;0,682390368696522;0,796194854995373;2017-03-07 04:20:00
0,307287444750561;0,383416563317356;0,505083312593494;0,318247880027114;0,494962630546118;0,12394112007977;0,67552014692416;0,790795608768954;2017-03-07 04:40:00
0,319557137774223;0,388352128530069;0,50415315150059;0,311590724623565;0,502228545404335;0,12339169002871;0,672871567907299;0,790587813683018;2017-03-07 05:00:00
0,318370477473189;0,395242659036614;0,506352966151008;0,315861421414135;0,491182209037321;0,127767438792765;0,667909937222044;0,785008368246695;2017-03-07 05:20:00
0,314324871891281;0,390205139034496;0,504547994827525;0,315289649356571;0,509491212225574;0,119354422593991;0,668135920383528;0,788599720317229;2017-03-07 05:40:00
0,319481615011448;0,391891197285516;0,510688575823575;0,305809704790287;0,497091937640602;0,124717451545697;0,668287482101236;0,786851037556209;2017-03-07 06:00:00
0,317863611556919;0,388236593339902;0,511353901612325;0,299525173207767;0,49455148678407;0,123103231284135;0,664381308015395;0,786265965705189;2017-03-07 06:20:00
0,325437396352963;0,38335478518056;0,509719353501311;0,280335340469609;0,504428687351743;0,120306647457491;0,659194723768916;0,784923449454189;2017-03-07 06:40:00
0,33698556075599;0,363549263559714;0,517387682258306;0,274918757695394;0,490964181191165;0,123839738780393;0,655269421358547;0,766485997541247;2017-03-07 07:00:00
0,340330589600458;0,360416498817903;0,521479851080074;0,237878414393444;0,502467518758296;0,127347559970783;0,585615927179993;0,755731107117135;2017-03-07 07:20:00
0,367275862719136;0,343480426935431;0,53431203359681;0,230029083627239;0,485083507944665;0,127460572276277;0,588481911848545;0,736841267783796;2017-03-07 07:40:00
0,389654743593134;0,313778061960586;0,556010554549498;0,206021747206604;0,484283794740946;0,136061289248881;0,554310118963585;0,726776976027059;2017-03-07 08:00:00
0,414442515339991;0,279315154911829;0,564441853294369;0,171342120430381;0,481144974516111;0,119693357975692;0,493576628221732;0,720268303054639;2017-03-07 08:20:00
0,46387353350101;0,235128229531474;0,587772786782179;0,146101621140341;0,47548035867932;0,120810681123539;0,430763268256833;0,68926403297386;2017-03-07 08:40:00
0,539939270040636;0,218791424262197;0,628292201557971;0,141985564271762;0,495152271167767;0,118379158347729;0,374843422216208;0,69860465973618;2017-03-07 09:00:00
0,574607632420181;0,214736129048993;0,659767595048919;0,138730958044867;0,520400298730447;0,116591244358199;0,36787690777034;0,705074508264913;2017-03-07 09:20:00
0,594549649760699;0,201492261094482;0,704399671511971;0,13327510096093;0,529393783890971;0,132954209829289;0,359642691181511;0,727453888878711;2017-03-07 09:40:00
0,601672400556399;0,210527308002241;0,71694108005999;0,154579817149481;0,516207649329089;0,132842056753073;0,36218912331306;0,73368523658392;2017-03-07 10:00:00
0,623205600316969;0,204843076670264;0,739414416757591;0,13577773649379;0,524383610716045;0,137303830874888;0,338988465980617;0,728841225441406;2017-03-07 10:20:00
0,598981803153562;0,21121894933021;0,736412814183831;0,144468826595337;0,535305109353322;0,137726934759942;0,372610543399751;0,72140595807217;2017-03-07 10:40:00
0,623507683849775;0,210028886227705;0,72915341363891;0,152293791094687;0,523245748353545;0,141344719353446;0,34823070497223;0,728552935327166;2017-03-07 11:00:00
0,597128257305762;0,214815040501428;0,733218033804379;0,140947328263793;0,50394385515834;0,143467291115781;0,347456323898401;0,725220246705505;2017-03-07 11:20:00
0,607658756745464;0,196945950753597;0,733602775159059;0,143616837467363;0,501192513881401;0,146555821922959;0,38148475288739;0,719275564899372;2017-03-07 11:40:00
0,56188354336108;0,222988478835969;0,714644880980103;0,157476844162042;0,503107233632601;0,145651624791056;0,383804639426262;0,702942459267322;2017-03-07 12:00:00
0,573959985167919;0,211322231710566;0,747999528762889;0,160488000525739;0,502538595752996;0,152109429743018;0,342961475638982;0,722232176455243;2017-03-07 12:20:00
0,543921224965798;0,216163056281662;0,723283621728232;0,159528146678164;0,495968227287965;0,148150818324905;0,384272391726891;0,721363975600321;2017-03-07 12:40:00
0,574316818053729;0,191700421829689;0,739361170338205;0,158614475998797;0,501729343027615;0,142223098882997;0,367770898146473;0,723958506197516;2017-03-07 13:00:00
0,564995039651054;0,212525456430356;0,720783116148073;0,17586741938256;0,485043138768859;0,140941904878983;0,398876382689594;0,717206975627558;2017-03-07 13:20:00
0,587099260849814;0,191529321688726;0,765954590489948;0,155692448242824;0,493119250726116;0,137390413886206;0,392505492863558;0,723529371870843;2017-03-07 13:40:00
0,573699411113981;0,190324931239262;0,739608354660039;0,158760815570866;0,483822199127461;0,147141139565223;0,403844231956251;0,706297781170319;2017-03-07 14:00:00
0,582333715514702;0,184655389402148;0,74946270281035;0,150164365240223;0,497517884653194;0,133534758299432;0,383569325981404;0,746774840972103;2017-03-07 14:20:00
0,572510257318288;0,193058735688914;0,753650989371935;0,149679268925586;0,486488173773696;0,133996701362263;0,396186079887272;0,709949368055634;2017-03-07 14:40:00
0,599639548507196;0,171956110402107;0,778679933354557;0,152334390609773;0,498861619875801;0,137223351926046;0,390189495750793;0,738336194855345;2017-03-07 15:00:00
0,59052051334052;0,173956603783388;0,756564590111315;0,16111881365417;0,49258482492454;0,136812469270629;0,415580737526569;0,726812636394149;2017-03-07 15:20:00
0,563609208551157;0,182352948832958;0,783694905698422;0,152739188075652;0,506368372393679;0,138218919797411;0,384639997642165;0,726934792527945;2017-03-07 15:40:00
0,562446306610332;0,16210598852073;0,748554366307651;0,158088254447;0,499646416867388;0,125393450783977;0,397714448204297;0,731358871514821;2017-03-07 16:00:00
0,542838483517174;0,199226050203385;0,750833206310867;0,165639643651259;0,482536001253048;0,132370132135612;0,413526551922182;0,715810958253058;2017-03-07 16:20:00
0,509742497699622;0,188119737216192;0,722305233591215;0,161872111521957;0,50444188306747;0,14079500067693;0,401259149843555;0,720726637776508;2017-03-07 16:40:00
0,506949933733673;0,18249578214423;0,722722576248058;0,16721156208744;0,483506556307429;0,130816844033355;0,417712173202566;0,719952153088428;2017-03-07 17:00:00
0,483443088198825;0,190586907004222;0,703213200626908;0,174587793268204;0,473776954718046;0,125911154020464;0,430788581964706;0,713891844013139;2017-03-07 17:20:00
0,43403852056215;0,199576193451407;0,662439937866192;0,194405429349663;0,465385573055717;0,134338238249956;0,452540929869793;0,716229928825912;2017-03-07 17:40:00
0,40380507523069;0,212992760327149;0,666702350404591;0,21117746959803;0,472370413952567;0,141174043042817;0,491829934172666;0,710402672331535;2017-03-07 18:00:00
0,362942786220385;0,208177525688356;0,614985562808917;0,242271354226099;0,449844269664257;0,131548272454775;0,517787044268007;0,709609522586787;2017-03-07 18:20:00
0,332103013631036;0,225336049111901;0,600568629581827;0,275335018978782;0,462116141373898;0,137852713352539;0,536999800035915;0,714986519095635;2017-03-07 18:40:00
0,288757742357699;0,23251381849284;0,561821685919381;0,3222720419028;0,437282871741787;0,14104085942428;0,587514749110942;0,71493501652094;2017-03-07 19:00:00
0,247204568162127;0,246388879376912;0,518639776787781;0,354599269873653;0,44321211210339;0,146122647471468;0,606536855629513;0,715656741828379;2017-03-07 19:20:00
0,239239106871223;0,25724463092575;0,503404691815962;0,38837825611224;0,465602330750778;0,15307408260945;0,639863030716668;0,736698491287514;2017-03-07 19:40:00
0,233895579162068;0,261543945336469;0,495464058804552;0,430417997358976;0,466358207162656;0,155067840749306;0,667591654450377;0,733190851197659;2017-03-07 20:00:00
0,213593217807919;0,268551092031107;0,475379517216618;0,466342667909793;0,472096440496806;0,154818322564495;0,6771372473601;0,75119096802976;2017-03-07 20:20:00
0,223183591689488;0,29241795658018;0,480335622092464;0,506205506058997;0,468133157125382;0,157339039801616;0,69408717946589;0,755025048022554;2017-03-07 20:40:00
0,202768163105509;0,304748276632637;0,46892149295837;0,512059580924197;0,458608536418355;0,162853754760772;0,718026728025894;0,746515095420394;2017-03-07 21:00:00
0,216754770898946;0,298731732183313;0,449969677132897;0,553223479843628;0,476123824590248;0,161784178662042;0,73083741342337;0,758001732212376;2017-03-07 21:20:00
0,200100823002088;0,307600921129432;0,427755107385923;0,568435686002964;0,489911260735027;0,157912959851911;0,727390774866141;0,769436680401798;2017-03-07 21:40:00
0,211532832777691;0,291398118069063;0,418609355251079;0,56992810914559;0,471483325579896;0,159879387697726;0,748366896122161;0,747979449454568;2017-03-07 22:00:00
0,1949005139506;0,314158304017423;0,419069034150694;0,602891441894186;0,474820752293719;0,159147367107933;0,741188423767655;0,758390487977615;2017-03-07 22:20:00
0,192259562866644;0,299794961087519;0,409212186949444;0,614746368146846;0,468260435282231;0,151677432406426;0,765538291578063;0,767017575488431;2017-03-07 22:40:00
0,196485954856372;0,304946618213538;0,386349152688898;0,626490406950887;0,470708790810994;0,152832833884501;0,767820457933979;0,763025623372826;2017-03-07 23:00:00
0,196143985465615;0,303656713815523;0,367407940341988;0,643844936186432;0,481085129680649;0,152723099768859;0,776665749392622;0,754166440776377;2017-03-07 23:20:00
0,192298424574303;0,316538416321578;0,361720334440323;0,645759334338006;0,481864312823658;0,157779815071268;0,782156846827365;0,747941464439785;2017-03-07 23:40:00
0,194629939317231;0,341104574024963;0,352127099466904;0,656846136585061;0,455313139527235;0,15616992524217;0,782938465223814;0,744283071913829;2017-03-08 00:00:00
0,191343582333097;0,358551256073841;0,329358325287861;0,668319892341643;0,471609927970783;0,157561078688357;0,782252714500117;0,74864093007178;2017-03-08 00:20:00
0,195782062789373;0,379412359150172;0,312831219832863;0,661196982659941;0,458369256186021;0,160326985667196;0,777291484320403;0,747990607625884;2017-03-08 00:40:00
0,192744951027704;0,401011863325545;0,303894702556476;0,669642262875909;0,466759267819231;0,162866454479948;0,760984962836063;0,738568030813147;2017-03-08 01:00:00
0,19192593717918;0,421569938983104;0,289699164982579;0,665775680745623;0,444712879385359;0,168875375509452;0,766109385489766;0,737247059094555;2017-03-08 01:20:00
0,203309853012141;0,439254112194002;0,293623993276967;0,668683970863955;0,448354886395275;0,163981726085334;0,758357059711472;0,730544865562917;2017-03-08 01:40:00
0,203968632083646;0,460176407352673;0,286020834571541;0,671196884476102;0,457098184853456;0,176545253404999;0,754651268611545;0,723399963127235;2017-03-08 02:00:00
0,205148685620087;0,464678223873656;0,284712899953266;0,663588790706694;0,433104380422415;0,175429720209672;0,750539746851384;0,727297511353596;2017-03-08 02:20:00
0,210410202220142;0,479759415963719;0,2770135563167;0,667831018313459;0,447767479276266;0,177524006696922;0,7515287916932;0,715158243598145;2017-03-08 02:40:00
0,193724108921967;0,468165286071211;0,251504439282329;0,621158764240642;0,431903544716815;0,1624841112704;0,720862071648514;0,712634304830012;2017-03-08 03:00:00
0,203880384275725;0,491218440644866;0,258624823689495;0,646949932266069;0,408800312555327;0,178461325804519;0,735818800033814;0,683832797178698;2017-03-08 03:20:00
0,212533490982302;0,519907111059244;0,256034850601955;0,642653254535548;0,431188126835822;0,183625900531879;0,720663401243507;0,697605008599075;2017-03-08 03:40:00
0,206690042542983;0,532635057668366;0,253463260295875;0,660592463176172;0,433794795106556;0,190070376186731;0,72093542553117;0,686905583114768;2017-03-08 04:00:00
0,212913587206995;0,541008066582314;0,249189539682021;0,658955026434439;0,436400529631947;0,193257571209265;0,716559645169962;0,688344395409756;2017-03-08 04:20:00
0,209750401801032;0,551271931112329;0,244114415500232;0,651225703661379;0,435528606275626;0,198784302074339;0,70677122635348;0,67064618585678;2017-03-08 04:40:00
0,20786560134449;0,554704732139308;0,244680122690624;0,657680917292795;0,432558053702147;0,198375221506138;0,699715322935755;0,68248474439464;2017-03-08 05:00:00
0,23203956530663;0,550155491059209;0,250363581789378;0,6354136289338;0,438275587268178;0,202113144529436;0,696182764709013;0,679996850308472;2017-03-08 05:20:00
0,224551411997776;0,534910353772571;0,256511250372358;0,632018960892383;0,441304812439016;0,197722823365311;0,690152700989133;0,68971440543213;2017-03-08 05:40:00
0,233650841177085;0,541877663602428;0,265719920389259;0,613566720101988;0,447853814395533;0,201817180285616;0,689693768850156;0,679957635531852;2017-03-08 06:00:00
0,225592005169545;0,535406476826063;0,264998300687094;0,617320225368552;0,440073978714439;0,196849152275548;0,674334163932759;0,680710655704075;2017-03-08 06:20:00
0,240582333780823;0,529452874181197;0,267526756267074;0,597203683337919;0,440899183986658;0,196813082840783;0,669464834007757;0,67663394525908;2017-03-08 06:40:00
0,243014641900833;0,513627691183786;0,275324216324002;0,567453525769347;0,439952472267206;0,198282993481343;0,656060296549311;0,675399715662083;2017-03-08 07:00:00
0,258711153687869;0,504629895330805;0,287517996634173;0,520797865858219;0,442047645678079;0,190092325173873;0,612013039121669;0,652218898717343;2017-03-08 07:20:00
