"number";"lat";"lon"
31705;48,8645278209514;2,4161707244259
10042;48,8724200630531;2,34839523628281
8020;48,8821489456319;2,31986005477421
1022;48,8682170167744;2,33049351139917
35014;48,8932686646974;2,41271573338868
20040;48,8703936716038;2,38422247271259
28002;48,884478;2,24772065
15111;48,8346588627927;2,2957894803159
12124;48,8390411459082;2,43765533908295
9021;48,877872278318;2,33744680420367
7007;48,859710104435;2,32580902462503
20011;48,8555013539889;2,40516852063917
5005;48,8447302561321;2,34192394486641
33006;48,9101436710038;2,38505201824411
4020;48,8600883261048;2,3501483359202
11029;48,8666176586814;2,38301344041578
7012;48,854268334051;2,31945401006142
19019;48,8863896349246;2,39363751443361
14113;48,8351288650429;2,34157863455693
15028;48,8513967211235;2,29188931322812
22005;48,8842989293728;2,26099177209953
20027;48,8691543609174;2,40932246879487
18042;48,8827280905451;2,33626263901659
11008;48,8503797538799;2,38386933547444
19038;48,8755503947562;2,38903816084755
13037;48,824695995415;2,36310607357747
13040;48,8199419656772;2,36507858638901
16027;48,8528612487169;2,26848357065151
15118;48,8431988280709;2,32225737727924
6006;48,8447992885877;2,32933775588718
20015;48,8571433920909;2,398472
9005;48,8826334843108;2,34488440621221
8031;48,8697088479524;2,31071465537424
12015;48,8469643595031;2,39986827742879
14120;48,8219553064561;2,32680686990588
9007;48,8798312251102;2,34539633898637
9019;48,881149033953;2,33668100429512
15040;48,8341171478377;2,30885001546654
14013;48,8212276633185;2,34210421455797
42201;48,8239632522869;2,39999842013299
11038;48,8657450770948;2,36531295078023
18019;48,8918779570874;2,33544742768979
901;48,86138;2,32442
15064;48,8462949182689;2,2784139125938
12031;48,8351380506895;2,38547848656484
13021;48,8260351660585;2,34217680800433
34002;48,9025922416309;2,33051356484027
2005;48,8650219458101;2,34506844014476
22012;48,8827499154713;2,27740638127753
5104;48,841916179826;2,35891268131767
31008;48,857702134021;2,43736866129498
15062;48,8421443315782;2,28586265594394
3011;48,8655841910852;2,35627844763363
4012;48,8557966374038;2,35790788213517
20017;48,8569749400317;2,40884245740696
18028;48,894057251327;2,33219933598001
12024;48,83976;2,38241
11113;48,8665160798211;2,36932253040752
21015;48,8276004241283;2,24183519132459
42015;48,8185;2,37427
5002;48,8503104329245;2,34501583529859
10040;48,87277815649;2,37634839464598
13018;48,8348484529294;2,36682649962709
13026;48,8233161721775;2,35433694417225
19028;48,8764683397331;2,3922846297885
10008;48,8707649818776;2,35872446227434
6015;48,8537510734679;2,33911372289969
43006;48,8414868563002;2,43079345113368
15054;48,837970342012;2,28758230704361
11043;48,8626503001403;2,36705349044991
5024;48,8427350429896;2,35247243722336
15036;48,8430763869499;2,29514141310447
42504;48,8144401796238;2,34107065417259
6107;48,8502410871957;2,32755154921057
17029;48,8814111012194;2,29482820074442
13050;48,8283698938096;2,38444035460465
9020;48,8795052656248;2,33719063927171
14029;48,8342592499304;2,31339164711325
10029;48,880726685766;2,3514643332019
9004;48,8829110895394;2,34631937162712
10015;48,8741129165068;2,36249852869626
6029;48,8489229581858;2,34104050870596
12151;48,8455150897939;2,3726498446286
12019;48,8425771005154;2,39724999059738
13116;48,8202267926197;2,37220930964573
19114;48,879275195696;2,37863702192026
8025;48,8737604721401;2,31587630834637
14033;48,8356804441726;2,3282908220517
22011;48,8794413696326;2,27853571712278
12032;48,835545043576;2,40745551592605
16110;48,8609983661382;2,27312852713658
15049;48,8321794442604;2,28712226198256
16030;48,8476657100294;2,27355626496537
15042;48,8337338301773;2,27139647246143
19012;48,882700644222;2,37469338894231
21018;48,8282434941585;2,25065773963902
15053;48,8392220977623;2,291540507949
18027;48,8934003929819;2,3362665239128
6103;48,8502970102176;2,33044682027725
42006;48,8169297205612;2,38146031918422
17011;48,8941513832937;2,31467800111538
6020;48,8529304105913;2,34265739289121
11017;48,8541760404149;2,39609349532184
14111;48,8375492921975;2,33598303046652
11032;48,867937963098;2,3778855156848
21113;48,8993483537726;2,29662648341284
11044;48,8634319896359;2,37120861796012
3001;48,8580440569424;2,36783265929612
20133;48,853528685941;2,40961536277553
13047;48,8226328422322;2,37773843365762
34009;48,9052696293797;2,32217124868867
11001;48,853848226211;2,3697014882175
3007;48,8624012119144;2,35944703194638
9009;48,8766011713626;2,34578551680324
905;48,86314;2,31669
15115;48,841325259808;2,31829155159271
5018;48,8483857647167;2,35016993902064
35006;48,896331931661;2,40908765272598
9036;48,878113787876;2,32956021945824
4107;48,8555013577017;2,36842906992905
17050;48,8831039045822;2,32383474908838
5013;48,8425479496716;2,3445966499316
20110;48,875412421861;2,4059603311549
13001;48,8377279209782;2,3446640434263
13103;48,8377276874543;2,3604603364768
17018;48,8811619835771;2,30951238050775
31704;48,8739292000335;2,42793357977893
4103;48,8572037876971;2,35397627361878
21013;48,8258469346999;2,24882139108772
11012;48,8505070118419;2,39307555827447
33012;48,9151561828132;2,37642400951409
35001;48,9101370950539;2,39932563330523
21703;48,8210499234595;2,29130063072414
2101;48,8660671500868;2,34546365270257
17025;48,8794303755264;2,30346740668713
7004;48,8532616686117;2,32631980638438
20032;48,8662951060021;2,38935041243347
9008;48,8791617777755;2,34369843072095
43007;48,8482577527293;2,43989289938624
12006;48,8441924078948;2,37169167797775
21204;48,8153882203973;2,32088679076093
14016;48,824767102597;2,33599967730057
31002;48,8528141913458;2,41930708875366
15070;48,838633871536;2,27827419306183
17047;48,8837697332735;2,29858466343129
18018;48,8907472101714;2,33082039647774
4014;48,8594027196436;2,35592748653501
10024;48,8718258899262;2,37220322485639
15105;48,8527667435281;2,29787643146792
32008;48,9057454676545;2,36499787715513
8054;48,8761403982639;2,3013031383076
7009;48,8613738909426;2,32013127690393
1015;48,8639796551511;2,33559960389384
17002;48,8879013455305;2,32440044543717
18030;48,8937342775359;2,34751796660457
32605;48,8821730942046;2,42327263606036
43005;48,8475504363108;2,43343260792337
13045;48,8278380326495;2,37053056385548
8034;48,8748103900282;2,30831406418914
2012;48,8699697339689;2,3360394555421
5029;48,8401089566606;2,33729688973794
20008;48,853246898212;2,40587104452954
17039;48,8781552978974;2,28851804786494
15069;48,841249336041;2,2883866008495
5027;48,8371260386106;2,35143332976764
12017;48,8446346262977;2,40509982632364
35003;48,9026916179814;2,39325582933415
20116;48,8538689676649;2,40242616223891
18011;48,8928457111673;2,36342901627977
13005;48,8354807189661;2,34857246170222
10032;48,872859139003;2,37007170698515
15037;48,8404161884088;2,29546490651511
21106;48,9006603494266;2,30856953502856
8055;48,8781888764185;2,29929600386146
19111;48,8972395463935;2,37504277378321
4002;48,8552533608443;2,34735644764263
15030;48,8480457862832;2,28438063370099
11020;48,8563171780307;2,38307245237446
15059;48,8407143644436;2,27801857156773
8549;48,8704091350747;2,30112319174409
21501;48,8675658061302;2,22599848496062
14011;48,8275252920069;2,33172937899415
8013;48,8696161948985;2,30662083490235
43001;48,8463380538888;2,42024734047464
44101;48,8150500061974;2,45923941480648
1007;48,8635670471195;2,3477020211411
8105;48,8695179793442;2,30242621884156
16042;48,8375552600146;2,2579725727069
18022;48,8904511209648;2,3490573929687
21101;48,9024924515185;2,29784000737435
14125;48,8307232145836;2,33614655720435
14115;48,8239231685446;2,31657332931609
17004;48,8889616185588;2,32252897509438
17007;48,8959141175001;2,32272736705483
17116;48,891834448211;2,30014465995486
9104;48,8745052459648;2,32847426086664
8008;48,8753531744647;2,3228843657519
3013;48,8569541480553;2,36289742022954
13023;48,8286028908451;2,35303458295142
43008;48,8477906644826;2,44469088782798
20016;48,857129400355;2,40442562517696
18005;48,8841632664746;2,34187980231063
14106;48,8253258700605;2,31067065346762
20120;48,8733382252365;2,41323987955004
15107;48,8335736182304;2,28548042091786
15013;48,8435427350063;2,30655861557466
33104;48,8836202338437;2,40324031836662
4009;48,8527259721895;2,36087834343166
16034;48,8479502077943;2,26065982613763
9029;48,8768593272933;2,33276238001163
13022;48,8275643798787;2,34906350669476
20018;48,8586216693501;2,40994255387768
8002;48,87572;2,32668
8047;48,8681659405583;2,30127460931682
33009;48,9078857572667;2,37883847406415
11042;48,8646494198968;2,36926143825526
21707;48,8250993292156;2,29250033145655
15047;48,8331797705565;2,29928264159962
13121;48,8249528728704;2,38858067885378
7001;48,8477698568288;2,31618388672946
15039;48,8360583938563;2,30186596838429
8057;48,8749447581072;2,29743857720451
6001;48,8576156785647;2,33583135303774
11109;48,8663313479025;2,37109744847151
20019;48,877336;2,408573
14027;48,8308871745524;2,31888210120735
16104;48,8713610397756;2,28886639604116
11111;48,8549638003352;2,38721708537201
18111;48,8894963048682;2,3333936588044
14108;48,8223409659341;2,32786165330247
8026;48,8754572002448;2,31546549458492
9002;48,8792233706285;2,34914749353609
11019;48,8556031620258;2,39054639061998
19118;48,8771241776674;2,37427650923615
5022;48,8462950317216;2,35222292160749
10009;48,8720836088694;2,35766368561921
12038;48,8399887889119;2,40052566855206
14036;48,8343907970068;2,32930394654529
17005;48,8903299891204;2,31973055992978
16019;48,8630253153883;2,26880655019948
13106;48,8298753726595;2,35424653463425
21007;48,8406492985733;2,22797877475429
10111;48,8734627987082;2,36403505925044
35008;48,8927196663313;2,41252957147218
19022;48,8813548433424;2,37333118915558
19109;48,8862334174298;2,36885639049963
8048;48,8688517082349;2,29851404880358
9014;48,8753297231533;2,34077266233144
9108;48,8778900149743;2,34478560298721
13009;48,8299837107196;2,35040358782183
19006;48,8906781294313;2,37614246886362
17009;48,8926339214324;2,31731325811074
12106;48,8439491758425;2,37908134343237
19125;48,8887900267753;2,37850015613849
42703;48,8095823380351;2,36268350990116
8016;48,8732044010289;2,32365883074314
15025;48,8514541821274;2,29671030093086
5031;48,8436748454376;2,35461598268321
6008;48,8437344687794;2,33342838187589
1116;48,866810653323;2,33438844825187
15033;48,8447903902618;2,29054156015453
12130;48,83884;2,46031
19035;48,8857332998587;2,39784641538319
19001;48,8941041403163;2,37294608846728
41603;48,8457792191646;2,42377059524055
18041;48,8821942039509;2,34065184962233
20119;48,8701364586824;2,39669061287625
20047;48,8473310531154;2,4103900081973
15026;48,8538440543335;2,28970534822202
2022;48,8707827795368;2,34590581139442
20006;48,8502852806358;2,40629610781658
16044;48,8387133631624;2,25219106053761
17033;48,8755384211021;2,29373210016993
20035;48,8694128911613;2,39503998122068
18040;48,8845700631631;2,36021557266432
10021;48,8773560576523;2,35451144563739
10006;48,8729397678371;2,35403448428308
18026;48,8928952839678;2,34011963243656
16016;48,8601161096266;2,28084048191106
19009;48,8965490597876;2,38464964402193
19101;48,8750704040631;2,38259171497997
17044;48,8979224085452;2,32851451022192
12107;48,8476538809846;2,39023863314186
7014;48,8516782290479;2,31463384062783
14001;48,841156216483;2,32444878951907
12021;48,844373193657;2,41097245166824
3009;48,8615811577309;2,35660934144383
3004;48,86707;2,36351
19105;48,8836592109373;2,39571950819391
18001;48,8872746426427;2,33264836384539
15108;48,844974;2,287283
20030;48,8634111074047;2,38713395757371
2020;48,8676230780568;2,33326859310154
14104;48,833139;2,317377
11004;48,8522552900425;2,37402723561374
16022;48,8575668897845;2,28002739530677
19106;48,90162;2,37267
13010;48,8315826437749;2,35670842076066
17107;48,8859131282562;2,29323415107242
13101;48,8311217750692;2,34810865477735
42503;48,8131566777178;2,33205479495042
13151;48,8405773029076;2,36612446185962
8029;48,8653462693627;2,31019378796476
15034;48,8444259195454;2,29404143328216
3003;48,8621322349716;2,36495138689375
13046;48,8257129035196;2,37504430009485
20023;48,8650008184765;2,40398083637749
1012;48,8629981667678;2,34155507782723
13111;48,8185744158395;2,35326018374091
42008;48,8142062847559;2,38420701355798
12041;48,8336548528303;2,41346357648683
34001;48,900889626876;2,32481980780448
21104;48,9036767022563;2,31917665758013
11009;48,8521930954375;2,3890216505832
19031;48,8830298392804;2,38634884002286
23010;48,8919623289648;2,28420499011361
13031;48,821159320801;2,35870121787832
9017;48,8810321490163;2,34077441211784
12026;48,8377214589821;2,38221733705041
12012;48,847296310645;2,38570767221767
5026;48,8389938245432;2,34993205295774
11045;48,8612050519343;2,3673523287996
32602;48,8794000532367;2,41616066183218
18046;48,8879401639469;2,32612442031434
10014;48,8716626619994;2,36393331138036
19115;48,8984900530738;2,38612000821051
12113;48,8329341936998;2,40263674939916
20042;48,8721573799357;2,3917391737763
7023;48,860897797941;2,29559959844703
18113;48,8875730709534;2,33432733641793
19027;48,8806060535742;2,3978962906105
33102;48,8865269832675;2,40746868938648
19026;48,8819531724452;2,39249621664953
17028;48,888800020649;2,29631993184172
17030;48,8836391538993;2,29515206744623
10017;48,8745750367803;2,3567967652049
15103;48,8434172323859;2,27510833205623
8033;48,8727876808465;2,30972258893223
19025;48,8795614522371;2,38896041078391
4018;48,8579996433149;2,35021728097635
16118;48,8406103996637;2,25837365819895
2107;48,8700006171965;2,34899551804935
42706;48,8146624956089;2,36134550272134
12128;48,82256;2,45877
20025;48,8653941647232;2,39781447530757
28003;48,8804708721965;2,23736244630457
11035;48,8694696053287;2,37153681066394
14009;48,83055599941;2,33378329803361
18101;48,8954703703991;2,34986545092144
19123;48,89106;2,3865
15011;48,8458314196108;2,30175308699111
12033;48,8335083324574;2,38613316870034
9034;48,8699566815748;2,3265996571137
14035;48,8378836277624;2,32255164001816
21009;48,8379982952818;2,24084666482118
17023;48,8905862155503;2,30345740868527
20039;48,8689406428553;2,38128260110279
16010;48,8658554963631;2,28285990897973
8052;48,8728829909744;2,29997293264267
17026;48,8818571507446;2,30113837817673
42702;48,8104774996005;2,35817289646248
14110;48,8277462660758;2,32071409808913
10152;48,8790493107602;2,35415909595825
14107;48,8234163005029;2,32293685710795
15031;48,8481703413652;2,28990664645753
11010;48,8492592621152;2,3917546141943
7021;48,8586517095264;2,30371658023458
16005;48,87030612437;2,28507454142023
21303;48,8234505470138;2,24966529828803
15041;48,8328539082769;2,3068984782082
13055;48,8285952838574;2,38022060626611
21021;48,8331749589101;2,25700586730089
10025;48,8774203430896;2,36601144898322
20121;48,8689101274487;2,3920204892863
19011;48,8933800500227;2,38499975689617
13038;48,8219079688117;2,36333471061476
1016;48,8664835145089;2,33443342122379
1102;48,8640650469499;2,34759791271647
16025;48,8527869440996;2,27558058418559
16017;48,8617203290273;2,27534656855531
20029;48,8780992764359;2,41104629853209
22101;48,8431262059669;2,22218923568078
20131;48,8593585235926;2,38961313668446
1003;48,8591502872556;2,34762008768451
17001;48,8928229630235;2,3268034898348
1010;48,8594623892453;2,34436612844611
17016;48,8881869858103;2,31686114315115
11002;48,8551062954047;2,37342454193056
13120;48,8211387514376;2,37871860660868
8004;48,8704218834336;2,32328899479171
20113;48,8719562663553;2,38498139027809
10036;48,8838432656888;2,36711064403166
42207;48,8266572063246;2,40587672301108
12028;48,8419236632765;2,38972897946738
5008;48,8509772297936;2,34607682591354
2003;48,8661457465286;2,35084459528783
1026;48,8634305019412;2,34016976701762
20112;48,8740924809158;2,38943590833061
16101;48,8766926874369;2,28345759338342
17110;48,8877723254283;2,32036786584418
15120;48,8296843300915;2,27534258685029
10114;48,8747949948413;2,36666943698496
17031;48,8856174162832;2,29078141127921
6021;48,8564374096868;2,33479762294837
16031;48,8561507433887;2,27518841467119
16103;48,8727991559924;2,29150817942673
6027;48,8461298915485;2,32424057814409
8030;48,8672932362145;2,30769160565034
4105;48,8499600352775;2,36323986872132
20044;48,8529196799573;2,41052290977911
12120;48,8277252370476;2,41827234236864
16018;48,864411409459;2,27244864764647
13042;48,8309574641457;2,36410705325463
41302;48,8364811291818;2,47946426870908
23004;48,8981970226357;2,29384801797407
12109;48,8408694597024;2,38756433493207
9030;48,8751858641775;2,33203631336864
18017;48,8896779050281;2,33817871442611
18107;48,8847068639833;2,35358041022707
15008;48,8448380192272;2,31108550609411
7018;48,851294334589;2,30974761560334
19044;48,8971300530746;2,39607900820668
10012;48,87326784117;2,35932361343062
7022;48,8616404995762;2,30225034417595
35012;48,8894858401957;2,41430751511129
1009;48,8602451945326;2,34433354527384
15051;48,835981004456;2,29346711912861
20107;48,8512852761581;2,41273364162825
8012;48,8833180443546;2,32620717538549
3012;48,8674979894066;2,35366081624923
10105;48,8702780785796;2,35128163668651
9033;48,8727950198726;2,32831574261618
14116;48,8203236461268;2,32300304092451
12027;48,8426477787005;2,38616492781374
13034;48,8290266697347;2,36106902408942
9026;48,8793982644772;2,33370917333728
17013;48,8854377308945;2,31647383591417
31004;48,8555013128647;2,42205573361323
9106;48,872190251401;2,3294234940009
16028;48,8510048746653;2,27246948291569
18034;48,896328348516;2,33339042383468
5010;48,8437569813016;2,33930672198142
12102;48,8461880014649;2,37040616152132
5019;48,8496904113704;2,35297018360202
16038;48,8450971265317;2,26572414789506
9022;48,8733462751051;2,33798086770167
11030;48,865307984235;2,37601991201957
16130;48,863757931035;2,26750468357477
43009;48,846961260175;2,45223739659609
15113;48,8404004036544;2,31311786729747
1001;48,8570916352182;2,34174799515786
18044;48,8841271080466;2,32880709819223
23001;48,8936146524531;2,27761872722319
17046;48,8775320841302;2,29451253605293
19018;48,8887860708258;2,39268612206715
16033;48,8484276136739;2,26525382116
14031;48,8337;2,3215
16029;48,8513599125815;2,27769726944862
17021;48,8842894403224;2,30549744426064
19116;48,881472498481;2,37026248225988
34010;48,9115704593083;2,33391012712922
22006;48,8830266591596;2,26009698393187
19014;48,8863350826153;2,38246120055766
15038;48,8396350805619;2,30065445929164
20043;48,8516026652216;2,39840304703793
21207;48,8155296336784;2,31702986373133
20036;48,8706826338446;2,39895960233165
15067;48,8528046049403;2,29307702985722
18114;48,8852579713485;2,33461773564066
9035;48,8777532340006;2,32733929071423
2016;48,8686604815393;2,35018588824494
5021;48,8471846411502;2,35339837968935
18006;48,8846916064055;2,34413928594718
4015;48,8559658562102;2,35638115487306
20117;48,8727472690362;2,40820345430209
35009;48,8921394093072;2,40910773770119
17012;48,8841012931631;2,32220602534734
19029;48,8867988117734;2,37471951679563
10004;48,870893425956;2,35352156501111
2010;48,8707757572723;2,34316333438536
9027;48,8823532598454;2,33326337274818
11040;48,864420141732;2,36613637424997
21003;48,8456381388333;2,23701147134366
13036;48,8269001997157;2,36517760348358
42014;48,8141405375024;2,39090936806714
906;48,8764198136411;2,3586300645446
14117;48,8393250250604;2,32095412572888
10031;48,8819972099902;2,36362521455299
13053;48,8294101345956;2,37593455801393
9010;48,876719895109;2,34439302185395
1002;48,857940092963;2,34701005811449
16107;48,8659832410243;2,2757256357312
13118;48,8243428568592;2,37606009168572
20013;48,8553551399868;2,39972858968972
17043;48,8802336276132;2,28538067947359
17105;48,8834980819484;2,28201558962579
14037;48,8257098170281;2,32184998734424
8005;48,8690900883376;2,32442963049651
5003;48,8462392817034;2,34132491601157
11037;48,868;2,36498
10034;48,8838493184415;2,36005308898532
21211;48,8117498213108;2,30316988762781
16002;48,8751849611119;2,2842194320606
13008;48,8319963691693;2,35480947270066
21110;48,9055031145346;2,31082038170894
17041;48,882877751786;2,28766737081487
8102;48,8735553344888;2,30328866612515
11027;48,8621350384716;2,37722985857134
15027;48,8365662244334;2,31270712109741
20045;48,8634696412222;2,40967010021591
10001;48,8684999417127;2,35997004960728
9113;48,8758218550307;2,34730323030246
5107;48,8504580091884;2,35245427549219
17040;48,8798132183375;2,28795645234244
41203;48,8501252320561;2,45552917211114
15010;48,8475753214673;2,30286310050181
9012;48,8715422136421;2,34583645559793
2015;48,8705089372039;2,33405446193933
34011;48,914188312399;2,33208283587176
31706;48,863025492266;2,41562220417951
16123;48,876356;2,264205
12002;48,849215862624;2,3705034238696
15009;48,8471756149276;2,30705214759679
12036;48,8403027449996;2,39463039871545
14004;48,8384318254917;2,34079466687066
8001;48,8668438032522;2,31577971341003
3101;48,8686364050255;2,35559159277857
10010;48,8709999898214;2,36114143657489
13122;48,8281562515749;2,35851353290333
18029;48,8945309044796;2,34154133909222
21005;48,8349539796647;2,24168824710241
15061;48,8347683793419;2,28414229739467
14122;48,8265029331101;2,30927479982717
7003;48,8512303802885;2,32507003873862
18025;48,8929256534326;2,34451792116264
10113;48,8713798742566;2,36989638366668
12030;48,8366757964063;2,39179585555563
10161;48,8756701124814;2,35950993759232
12123;48,8442319325566;2,43920953770918
16043;48,857802917112;2,2775005469422
18122;48,8992688633167;2,3429634773099
908;48,86288;2,30652
12126;48,8244077675626;2,41845500423476
14006;48,8331903187525;2,33693339124815
17117;48,8881856419326;2,31012053654976
6013;48,8552546877505;2,33753933406029
8015;48,8734861693498;2,32028123421063
5014;48,8416327086177;2,348552018117
19119;48,8805744614225;2,37685300056202
13048;48,826494328264;2,3443017158653
6003;48,8516478481427;2,33081707438869
8113;48,874923109802;2,31939514437732
19039;48,8797752488603;2,37483435116481
18012;48,8888648960566;2,35596672141756
21310;48,8269297673693;2,27225043195652
13025;48,8224559476497;2,34738272948295
31702;48,870658012859;2,42404643753622
10002;48,8696791244594;2,35432769737758
43401;48,819954101228;2,46402550470253
11025;48,8570414504784;2,37289470306807
15114;48,8389369099596;2,31616841206317
11013;48,8492766381855;2,39493447775012
17037;48,881830717501;2,29214066582886
9101;48,8756396718174;2,34352359155475
11101;48,8525290003959;2,38058363232369
21012;48,8305862961605;2,23449077993291
20132;48,8525667520338;2,40392806870812
12042;48,8403981721562;2,40922942058058
18038;48,8952199046801;2,36009761909542
10153;48,8795777185263;2,35446313115058
10023;48,8761560542715;2,36091490832055
8017;48,876079329226;2,32273156204932
20122;48,8602401209524;2,40875842782218
8103;48,8737943183796;2,30629955027108
32003;48,9093300218896;2,35805056573641
43004;48,8504183667604;2,43451378622076
17019;48,8826088164334;2,30902648733927
17119;48,8849243588809;2,31090855294117
2009;48,8688516893722;2,33973140108694
19016;48,8863936794358;2,38654145443545
20115;48,8644236485659;2,41041111584463
11021;48,8584450542619;2,39039812238911
8036;48,8774556768138;2,30969422141951
9039;48,87243;2,33359
18002;48,885301621904;2,34721103753866
41301;48,8361258429824;2,47037545126883
19017;48,8883689420221;2,3909916593764
18032;48,8974884597493;2,34399649933778
8039;48,8704819385523;2,30766254015219
14101;48,8415048015128;2,32327771564332
4003;48,8529448879212;2,35208864944075
18010;48,89026411;2,36029911
15060;48,8442928655765;2,2773458970965
12105;48,8419071533337;2,37660562531241
12003;48,8458869463868;2,36689679377372
14103;48,835064363954;2,32373144997399
13030;48,8258394606982;2,35721535750811
8046;48,8651944052956;2,30024954515728
16023;48,8583812528973;2,28412901289213
10035;48,8843481513331;2,3641633298742
21111;48,9081103829934;2,30751971008248
14127;48,8428422780744;2,32444156513947
13016;48,8309484484602;2,37965351592796
12010;48,8374904465071;2,40182558580223
20105;48,8525533927196;2,41554237210921
19023;48,8764996541268;2,3794073625991
15125;48,8332198230209;2,27663033405161
8049;48,8704378053506;2,30083026142352
5017;48,8466018657812;2,34901473289268
18037;48,8945417158497;2,35229546677958
19033;48,8959473685135;2,38113380224631
5034;48,8405086637125;2,35371355203341
